id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ANGPTL5	74.964145895947	-5.1876086370765	0.913309612319077	-5.68001099200534	1.34686086129996e-08	1.01314520509839e-06
AADAC	281.109708498949	-5.40684774019177	0.952520533109875	-5.67635820147521	1.37592508544974e-08	1.03050806617205e-06
PAQR4	2550.53635150706	3.15347092244328	0.55615814962031	5.67009747963985	1.4271629471374e-08	1.06425579772246e-06
UTRN	11382.6394207628	-2.03984819499968	0.359877852741585	-5.66816818389884	1.44332257014136e-08	1.06715533087135e-06
MMRN1	1697.00553508091	-3.91090680260433	0.68997891375512	-5.66815409085435	1.44344126374681e-08	1.06715533087135e-06
PEBP4	27.3463969395072	-3.78931874310543	0.668999925914793	-5.66415420438784	1.47751492511485e-08	1.08767829487301e-06
CAV1	34049.3253619421	-3.2157818449788	0.568050159962134	-5.66108782575321	1.50416416023584e-08	1.10258433294564e-06
PLK1	1125.53587438777	4.26906712247475	0.754619135502759	5.6572473737106	1.53819984671046e-08	1.12275553217942e-06
COL22A1	870.875220511373	5.51913856406132	0.976410149146748	5.65247971754934	1.5814946531237e-08	1.14948636686536e-06
NUF2	1156.42771753398	4.91398584137047	0.869715104281134	5.65010980858168	1.60345375957111e-08	1.16055018749462e-06
PDE3B	6273.62874778884	-4.96871799445953	0.879571956390314	-5.649018205231	1.61366768238856e-08	1.16149482649828e-06
SNRNP25	1292.25960701476	1.42644344391942	0.252533513187954	5.6485312618993	1.61824427237656e-08	1.16149482649828e-06
NOTUM	14.5079695712015	4.47043423889666	0.79323443582898	5.6357036923451	1.74344930963378e-08	1.24616837376562e-06
TRDN	121.569410762175	-5.14653713114873	0.913540502586988	-5.63361680907921	1.76468893574694e-08	1.25613766971805e-06
THRSP	5949.03854720428	-4.68918599548047	0.832469472043612	-5.63286240871882	1.77242864253744e-08	1.25645497104321e-06
POC1A	374.935304008684	2.32477513562665	0.413257701838466	5.62548532134884	1.84987137057429e-08	1.30597886186528e-06
PLSCR4	3658.67537805977	-2.7662433408802	0.492785414496902	-5.61348461115542	1.98292244389939e-08	1.39315358546196e-06
APOA1BP	5441.11394342689	1.61799402686127	0.288262979355116	5.61290954003509	1.98952619310138e-08	1.39315358546196e-06
TRHDE	313.787709018172	-5.22915574080159	0.93185759723921	-5.61153952738473	2.00534468519904e-08	1.39854524482748e-06
C11orf53	44.4456778541089	-3.56741742321736	0.636100271512387	-5.60826269533812	2.04367667922452e-08	1.41953122888393e-06
PHF17	2551.73289814601	-1.70192435513629	0.303702466940678	-5.6039200875794	2.09557352376643e-08	1.44393398081602e-06
EBF3	1234.66358348308	-3.58847147173057	0.64031833696444	-5.60419913748286	2.09220059049806e-08	1.44393398081602e-06
TRIB3	2330.33926981041	2.45490324913869	0.438234467598931	5.60180321413102	2.12133308680356e-08	1.45585991048917e-06
CNIH2	175.497167257872	4.41504869995949	0.789128589359442	5.59484063749777	2.20824508534285e-08	1.50949324762365e-06
MELK	1346.50706728671	4.72443755635895	0.845750922880425	5.58608619694868	2.32243996407322e-08	1.58127868858203e-06
LRRN4CL	1212.65201491793	-3.88578584222697	0.695974439153325	-5.58323068150916	2.36091259380358e-08	1.60114489530947e-06
C10orf128	138.450461063604	-3.11774141180735	0.559349327210038	-5.57387174730011	2.4913918040804e-08	1.68300843988584e-06
PBLD	543.000450187672	-1.41875136547282	0.254882855098049	-5.56628795187909	2.60223098923434e-08	1.75101683674027e-06
C14orf49	706.391885809966	-3.81855545660361	0.686102179809563	-5.56557837735408	2.61284308302742e-08	1.75131653495059e-06
C18orf34	117.79327977694	-3.38911334710182	0.609150788322205	-5.56366898323568	2.64160814623852e-08	1.76373418322112e-06
SLC16A12	74.2088220669044	-3.49864702083916	0.630684917599934	-5.54737702330545	2.89986985722543e-08	1.92869336527279e-06
HNMT	3614.0983334274	-2.02380326401772	0.36505477543875	-5.5438345152049	2.95918521485643e-08	1.96057401965834e-06
SLC22A12	31.7956664408719	-6.00502149155216	1.08410712070314	-5.53914034588888	3.03959986402662e-08	2.00613591025757e-06
GPRC5A	6487.21926904326	2.40615426345889	0.435224973704153	5.52852986118965	3.22925465043847e-08	2.12317330566615e-06
PKMYT1	730.543161228424	4.82000648362349	0.872334822115498	5.52540877817361	3.28719340609976e-08	2.15304918682412e-06
ANGPT4	45.7077313445119	-4.59395326921847	0.83279874716835	-5.51628263711809	3.46245259653735e-08	2.25925031924062e-06
TSHZ2	878.151785754811	-2.37152633971733	0.430304025332076	-5.51128086214664	3.56231749849142e-08	2.31564080109484e-06
AKAP2	4026.79753655023	-2.02537066564565	0.367833077105761	-5.50622222879458	3.66615687460242e-08	2.3741811399211e-06
STAB2	63.0356088094724	-3.81623786018606	0.693283121331922	-5.50458787003841	3.70032867669121e-08	2.38622954100758e-06
SOX17	611.92234046829	-2.84695334424671	0.517250677455057	-5.50401085650406	3.7124667188554e-08	2.38622954100758e-06
GPX3	36020.1207008373	-4.20038162637622	0.763276234233983	-5.50309499756885	3.73181203010801e-08	2.38974698998664e-06
CEP68	2877.33026697691	-1.62926366297068	0.296151322649906	-5.50145664855499	3.76666234193438e-08	2.40313057415414e-06
TNS1	58543.668144799	-3.47455257206243	0.632589585575466	-5.49258579542	3.96091020803831e-08	2.517735765449e-06
MMP1	451.377404848536	5.35900161388938	0.976424882525496	5.48839107830648	4.05611259599239e-08	2.56877189627077e-06
FIGF	1224.17309198712	-4.77995671852715	0.871277412902897	-5.48614786489349	4.10793081288956e-08	2.59205920083647e-06
ITPRIPL1	107.056291258053	-2.32752586381748	0.424513224698346	-5.48281120210422	4.18619703715843e-08	2.63180402051428e-06
SIK2	8540.82214111219	-3.26751729642006	0.597121969017496	-5.47211033249443	4.44707808420554e-08	2.78564971194635e-06
CYP26B1	1099.63213421803	-3.24901179487808	0.594808824165316	-5.46227907670563	4.7006033392022e-08	2.93378960583685e-06
LOC145820	76.5582932018511	-3.59581765033239	0.659146978140066	-5.45525925109877	4.89014455590146e-08	3.04106967942089e-06
BMP8A	517.484031606482	3.16433737871766	0.580164434747641	5.45420778868336	4.91916538454017e-08	3.04811305446363e-06
PARN	3995.86796027752	1.03366700952162	0.190006578952359	5.44016431020947	5.3231453077186e-08	3.28661294160432e-06
PPAP2B	11042.3023112293	-2.55133923238733	0.469317685537315	-5.4362733623949	5.44064646027203e-08	3.34716342588022e-06
FOXM1	2526.61028623642	4.44846237839103	0.818594841657358	5.43426632079004	5.5022350644245e-08	3.37300716084614e-06
ABCC6P1	35.600070155559	-3.20721279038758	0.590301304328357	-5.43317923723164	5.53587512555003e-08	3.3815952096711e-06
ADRB2	745.426868447693	-3.91746434493693	0.721303537448447	-5.43108988317822	5.60109123979884e-08	3.4093426747977e-06
DMGDH	436.354038615924	-3.8805144731488	0.714658753895409	-5.42988447562866	5.63905429056738e-08	3.42036440877865e-06
GLP2R	27.2753935400267	-5.57088831605507	1.02678356493827	-5.42557215199487	5.77691874717933e-08	3.48455946015893e-06
SHCBP1	457.238114225875	3.41716745352473	0.629856424074403	5.42531174234887	5.78534776271597e-08	3.48455946015893e-06
ZBTB16	797.366788349805	-4.83493371002948	0.893191980777029	-5.41309574434753	6.19443464975761e-08	3.7179557936141e-06
ACACB	20930.284669507	-4.48173921825515	0.828487998768298	-5.40954030102801	6.31867309632332e-08	3.77935634573839e-06
RBP7	2055.085534949	-3.29382875162584	0.609686781457489	-5.40249329951318	6.57209131948675e-08	3.90382224377513e-06
SGOL1	178.69577882847	4.17281454977942	0.772369995826825	5.40261088898515	6.56778299503416e-08	3.90382224377513e-06
CDH2	244.975658640692	3.00831100503509	0.557074078748185	5.40019921909693	6.65669323735445e-08	3.94048789369992e-06
METTL7A	9034.40658578082	-2.62272376871432	0.485807225902017	-5.39869238018147	6.71283604641057e-08	3.96011348409138e-06
ADAM19	923.236403205552	2.32763099258492	0.431305963931075	5.39670486206607	6.78759025419226e-08	3.97542911398189e-06
ALDH1A2	528.619776326277	-2.94784696834881	0.546272816677376	-5.3962907879595	6.80326553318138e-08	3.97542911398189e-06
UTS2	18.7713466492193	5.35077685429461	0.991617165361956	5.39601071986435	6.81388772622041e-08	3.97542911398189e-06
CCDC78	92.6243341366496	3.5235333022727	0.653043412833611	5.39555752807273	6.83111005305143e-08	3.97542911398189e-06
LMO3	1186.37024913697	-4.15036556135788	0.770298072841365	-5.38799940917495	7.12462865433564e-08	4.13228461951467e-06
CD34	11383.9636039121	-2.30992965168015	0.42923706228767	-5.38147763701743	7.38768826585185e-08	4.2704804720659e-06
BUB1	1267.58825650043	4.43959159135732	0.825378359220944	5.3788563048197	7.49605072768468e-08	4.31862775368215e-06
FXYD1	811.608453512111	-4.05329634384242	0.754497737537544	-5.37217826135725	7.77911479155802e-08	4.46676771331262e-06
RUNX2	825.750965406151	2.50088054436087	0.465816835718085	5.36880669095098	7.92593172972336e-08	4.52928212944094e-06
KLRF1	38.6433543889645	-3.16325618043207	0.5892282079687	-5.36847377238955	7.9405735695528e-08	4.52928212944094e-06
LIMS2	2369.78273504964	-2.26653968648745	0.423068273045674	-5.35738515717713	8.44350021008147e-08	4.80025526794929e-06
GIMAP8	1796.47432326151	-2.7772747562312	0.518878619299821	-5.35245557039694	8.67686119101389e-08	4.91669772619754e-06
TWIST2	253.998192762631	-2.95159746811181	0.55152964356532	-5.35165698262643	8.71524848558451e-08	4.92225804631734e-06
ARSI	180.846206700091	2.10785978954499	0.394165919174503	5.34764597091361	8.91055417141176e-08	5.01611784825944e-06
CCNB2	912.211884941691	4.06870625058334	0.761716380471955	5.34149764255088	9.2181815197209e-08	5.17239071201017e-06
CXCR2	39.6800410139058	-2.42007188141698	0.453349213214287	-5.3382068632224	9.38703226816879e-08	5.25003304712583e-06
GPR37L1	57.4360203391782	4.57509218400693	0.858217253761683	5.33092543170588	9.77135380467814e-08	5.44619293529685e-06
GINS1	776.884343638393	3.21232654202167	0.602645464577161	5.33037537132311	9.80099738733323e-08	5.44619293529685e-06
TRIP13	1341.8688136479	3.82332684864516	0.718026688013574	5.32476983442276	1.0108094849733e-07	5.59653874425069e-06
PID1	1249.91405612915	-2.98683014560035	0.56100329831855	-5.32408660439704	1.01461561605704e-07	5.59653874425069e-06
SLC25A18	173.165328776546	-3.1650257034121	0.59451870550829	-5.3236772436052	1.01690272085828e-07	5.59653874425069e-06
LHCGR	28.1326510166182	-5.35952532528917	1.00696924033313	-5.32243201740312	1.02389053619762e-07	5.61705043838858e-06
TTK	1214.77921505046	4.59171996124357	0.863174620393323	5.31957248598349	1.04011368068702e-07	5.66993615934008e-06
NCAPH	794.357985091013	4.00203450517271	0.752250857882724	5.32007968251016	1.03721813645504e-07	5.66993615934008e-06
CEBPA	6628.46874959555	-3.66929021376987	0.690707778493258	-5.31236266337441	1.08212974626014e-07	5.86187641794882e-06
MUSTN1	171.026106957771	-3.21005123201547	0.604239019491051	-5.31255203399358	1.08100545419506e-07	5.86187641794882e-06
TRIM22	3256.36815370721	-1.09141425621483	0.205540797527833	-5.30996410124872	1.09646830074701e-07	5.92092882403387e-06
SAA2	3254.86318274829	-4.83473561434206	0.910723973439871	-5.30867283100159	1.10426344744203e-07	5.9443881705114e-06
RILP	427.40322270063	-1.87828354861261	0.354120511410515	-5.30408007469302	1.13242599470372e-07	6.07700005755959e-06
COMP	4513.49546117043	4.16366233183059	0.785227523540528	5.30249157983786	1.14232737135588e-07	6.11109667670075e-06
ZNF239	428.253719534943	1.69833942652183	0.320673168146085	5.29616941866537	1.18257127938315e-07	6.30680274261738e-06
CSN1S1	28.5081715387339	-4.54999960609134	0.859240228700702	-5.29537544229233	1.18772129947466e-07	6.30891906631781e-06
MCM2	2335.81779951761	2.51131464493533	0.474282158574081	5.29498021280316	1.19029298534383e-07	6.30891906631781e-06
CDK1	1562.26054254888	3.2919117526783	0.622069035946656	5.29187527822971	1.21068450573779e-07	6.37578891030706e-06
MEOX2	1216.09809372493	-3.25080944836881	0.614360257759253	-5.29137327376194	1.21401298187665e-07	6.37578891030706e-06
C1QTNF1	4757.68827193202	-2.97045762099219	0.561285151222552	-5.29224337134547	1.20824952423196e-07	6.37578891030706e-06
BHMT2	1123.165066376	-3.60480664810435	0.681446117665978	-5.28993643760299	1.22358875047945e-07	6.40654705646172e-06
TMEM100	741.934294727695	-3.5055369514283	0.662787397222532	-5.28908208894519	1.22931714378846e-07	6.41703549057577e-06
COL1A1	222699.975450128	2.68558132961726	0.508550420952265	5.28085558279254	1.2858201496352e-07	6.68561318255962e-06
ROBO2	62.6545988387394	-3.03512779812067	0.574783674036053	-5.28046974056938	1.28853104412504e-07	6.68561318255962e-06
WISP1	528.526857049664	3.36947103925878	0.638250425353057	5.27923038577673	1.29727610080029e-07	6.69068206957658e-06
PEAR1	1090.31870573061	-2.50688195387818	0.47482185362174	-5.27962631617888	1.29447613897866e-07	6.69068206957658e-06
PTPRM	5324.31813081845	-2.34880722274665	0.44670316133394	-5.25809402318235	1.45556099340768e-07	7.48462497684797e-06
CDCA3	687.839435226036	4.27220271435532	0.813416593067387	5.2521705983952	1.50317134466603e-07	7.70643737595748e-06
IRAK3	1554.41583977136	-2.95465438137127	0.562763964490264	-5.25025511192336	1.51888706896218e-07	7.76390167654078e-06
NKAPL	74.7861998257063	-2.83511424182142	0.540189889687602	-5.2483659837858	1.53454211120183e-07	7.82071668862804e-06
CTSG	273.827693147207	-3.57527929360276	0.681291260800575	-5.24779855447068	1.53927474469002e-07	7.82169520708859e-06
EBF2	304.091029219465	-3.23489436964958	0.616739425652218	-5.24515579043548	1.56150326158549e-07	7.91131034825636e-06
P4HA3	352.846447646427	3.13115526836234	0.59789538542073	5.23696175738	1.63241500284985e-07	8.2463286918157e-06
MOSC1	5756.80464653201	-3.64560494190231	0.696252655165193	-5.23603739943708	1.64060722694567e-07	8.26347955887898e-06
GHR	10542.1391851069	-3.84466638421991	0.734413344949269	-5.23501705226433	1.64969632530166e-07	8.28503466461992e-06
PPAP2A	4873.0916239064	-2.27674426283243	0.43515031487561	-5.23208690193238	1.67606915547613e-07	8.39301374192784e-06
CMA1	155.284525803547	-4.59839703133173	0.879889492385293	-5.22610745000026	1.73115781169385e-07	8.6223253577542e-06
EME1	173.362711144475	3.25297424668315	0.622455976374342	5.22603102894272	1.73187308358467e-07	8.6223253577542e-06
SLC27A3	1334.45324215959	-1.35282261506656	0.258895865207191	-5.2253542712392	1.73821975822022e-07	8.62898373345867e-06
PRELP	8720.75848028663	-3.19726107585627	0.612076537060303	-5.22362953367263	1.7544962955253e-07	8.65150961970039e-06
CREB5	1244.15748703514	-2.05886925939192	0.394171812056601	-5.22327877442509	1.75782443219269e-07	8.65150961970039e-06
NLRP1	1146.74219039088	-2.04331676678586	0.391119442697801	-5.22427817111774	1.7483578196741e-07	8.65150961970039e-06
TLX1	318.640997760808	5.42455907066342	1.03906297661429	5.22062588385061	1.78319446751476e-07	8.75136977134167e-06
KIF23	1371.9481225447	3.79297486660001	0.727125104749837	5.21639927135367	1.82434710038242e-07	8.92789862249648e-06
PARP1	10875.272763836	1.1156765766384	0.213909554734642	5.2156462951008	1.83177420794693e-07	8.93885056829854e-06
AURKB	551.415176897578	4.53047830056208	0.869301500596354	5.21163059934223	1.87187995263831e-07	9.10875821021118e-06
PLAC9	1048.98379947643	-3.69328481336004	0.709095688647894	-5.20844347594667	1.90431343028165e-07	9.24047976057229e-06
TIMM17B	1461.23644790278	1.31454676541347	0.252446009661242	5.20723923177659	1.91670916226686e-07	9.27450337899127e-06
CAV2	9243.32774315464	-2.8518087249128	0.547751300935642	-5.20639333953472	1.92546283943021e-07	9.29076270925065e-06
KIF20A	1026.34614167572	4.16474266809872	0.800834988634169	5.20050038672976	1.98752705580256e-07	9.5634472243729e-06
C7orf70	1268.55497628366	0.843552596496731	0.162285019904795	5.19796957840966	2.01477090530844e-07	9.66098888608937e-06
SKA3	650.943609448548	4.39083546334509	0.844784867091703	5.19757826446535	2.019015441189e-07	9.66098888608937e-06
CD209	1154.15320317592	-3.75635304469878	0.723066938584942	-5.19502807312702	2.04688949887249e-07	9.74025373137502e-06
SPESP1	88.2818048117539	-2.75465370561991	0.530218866724152	-5.19531438524429	2.043741617669e-07	9.74025373137502e-06
RASSF3	919.923933753221	-1.44794695792997	0.278933739873389	-5.19100686273097	2.09159915654905e-07	9.92558872471459e-06
ADH1B	121427.121610953	-5.5332614331304	1.06691085344074	-5.18624533182493	2.14576105240014e-07	1.01546373320453e-05
PCOLCE2	5674.9539797254	-4.41349919856447	0.851490600211414	-5.18326238418681	2.18037959880761e-07	1.02901969778246e-05
BMP3	206.406291034166	-4.6717231517673	0.901864401411596	-5.18007268548922	2.21799458334577e-07	1.04391187685011e-05
C20orf160	422.724309016085	-2.32993345956609	0.44983715366768	-5.17950427297818	2.22476317088049e-07	1.04424442456641e-05
GPC3	5355.97718335047	-3.43939872946142	0.664167074710961	-5.17851435342262	2.23659868903311e-07	1.04694698416534e-05
HJURP	545.425940573107	4.14151428728905	0.800278571607329	5.17509081740246	2.27800148170366e-07	1.06056360875209e-05
THSD1	519.597532952424	-1.69835605821847	0.328149653190478	-5.17555341505311	2.27236405661286e-07	1.06056360875209e-05
MYH11	12633.9101645721	-3.05923612461256	0.591354670500219	-5.17326788342568	2.30034841658523e-07	1.06604557134456e-05
KLHL31	1289.83348754436	-3.86990840598216	0.748079953330342	-5.1731213872981	2.3021534456065e-07	1.06604557134456e-05
C1QTNF6	1270.61467966601	2.07103219894833	0.400497658401254	5.17114683570357	2.32661650450882e-07	1.07448514495091e-05
MMP28	798.190862997261	-3.1349851762164	0.606461528682464	-5.16930592947445	2.34964990768369e-07	1.08222110453902e-05
GPER	459.353510128516	-3.01501792771644	0.584680616589108	-5.15669211903306	2.51350577765921e-07	1.15153325866908e-05
UNC5B	3227.06021981741	2.77946414755405	0.538966396794406	5.15702679069677	2.50901915887636e-07	1.15153325866908e-05
DLGAP2	34.8860532173837	-3.93530027814784	0.763421649732627	-5.15481880756996	2.53876290889139e-07	1.16001935990884e-05
LOC572558	16.9774131334766	-4.64389177100025	0.90098501289602	-5.1542386438521	2.54663462835383e-07	1.16053778063553e-05
CXCL12	20292.8426549298	-2.34179490295654	0.454621717764429	-5.15108454226989	2.58984401859181e-07	1.17711485657685e-05
PC	5774.38764486526	-3.20074023396588	0.621505458891639	-5.14997927721168	2.60515241249307e-07	1.17943903512384e-05
TROAP	465.207715352392	4.30687643720899	0.836330932982112	5.14972753889651	2.60865129677339e-07	1.17943903512384e-05
